cdl_dataset/dataset/Put_groceries_in_Fridge/g3.txt,"Put milk and egg on the table in dining room. Throw all the items in the fridge to the trashcan. The
n put milk and eggs back in the fridge.","['walk_executor(fridge_126)', 'switchoff_executor(fridge_126)', 'open_executor(fridge_126)', 'walk_e
xecutor(dishwasher_129)', 'open_executor(dishwasher_129)', 'walk_executor(fridge_126)', 'walk_execut
or(kitchen_counter_122)', 'walk_executor(fridge_126)', 'walk_executor(cupboard_117)', 'walk_executor
(fridge_126)', 'walk_executor(kitchen_counter_123)', 'walk_executor(fridge_126)', 'walk_executor(kit
chen_counter_119)', 'walk_executor(fridge_126)', 'walk_executor(table_114)', 'walk_executor(fridge_1
26)', 'walk_executor(milk_2115)', 'grab_executor(milk_2115)', 'walk_executor(food_egg_2092)', 'grab_
executor(food_egg_2092)', 'walk_executor(table_114)', 'put_executor(milk_2115, table_114)', 'put_exe
cutor(food_egg_2092, table_114)', 'walk_executor(food_steak_2080)', 'grab_executor(food_steak_2080)'
, 'walk_executor(trashcan_99)', 'putin_executor(food_steak_2080, trashcan_99)', 'walk_executor(food_
apple_2081)', 'grab_executor(food_apple_2081)', 'walk_executor(trashcan_99)', 'putin_executor(food_a
pple_2081, trashcan_99)', 'walk_executor(food_bacon_2082)', 'grab_executor(food_bacon_2082)', 'walk_
executor(trashcan_99)', 'putin_executor(food_bacon_2082, trashcan_99)', 'walk_executor(food_banana_2
083)', 'grab_executor(food_banana_2083)', 'walk_executor(trashcan_99)', 'putin_executor(food_banana_
2083, trashcan_99)', 'walk_executor(food_cake_2085)', 'grab_executor(food_cake_2085)', 'walk_executo
r(trashcan_99)', 'putin_executor(food_cake_2085, trashcan_99)', 'walk_executor(food_carrot_2086)', '
grab_executor(food_carrot_2086)', 'walk_executor(trashcan_99)', 'putin_executor(food_carrot_2086, tr
ashcan_99)', 'walk_executor(food_cereal_2087)', 'grab_executor(food_cereal_2087)', 'walk_executor(tr
ashcan_99)', 'putin_executor(food_cereal_2087, trashcan_99)', 'walk_executor(food_cheese_2088)', 'gr
ab_executor(food_cheese_2088)', 'walk_executor(trashcan_99)', 'putin_executor(food_cheese_2088, tras
hcan_99)', 'walk_executor(food_chicken_2089)', 'grab_executor(food_chicken_2089)', 'walk_executor(tr
ashcan_99)', 'putin_executor(food_chicken_2089, trashcan_99)', 'walk_executor(food_dessert_2090)', '
grab_executor(food_dessert_2090)', 'walk_executor(trashcan_99)', 'putin_executor(food_dessert_2090, 
trashcan_99)', 'walk_executor(food_donut_2091)', 'grab_executor(food_donut_2091)', 'walk_executor(tr
ashcan_99)', 'putin_executor(food_donut_2091, trashcan_99)', 'walk_executor(food_fish_2093)', 'grab_
executor(food_fish_2093)', 'walk_executor(trashcan_99)', 'putin_executor(food_fish_2093, trashcan_99
)', 'walk_executor(food_food_2094)', 'grab_executor(food_food_2094)', 'walk_executor(trashcan_99)', 
'putin_executor(food_food_2094, trashcan_99)', 'walk_executor(food_fruit_2095)', 'grab_executor(food
_fruit_2095)', 'walk_executor(trashcan_99)', 'putin_executor(food_fruit_2095, trashcan_99)', 'walk_e
xecutor(food_hamburger_2096)', 'grab_executor(food_hamburger_2096)', 'walk_executor(trashcan_99)', '
putin_executor(food_hamburger_2096, trashcan_99)', 'walk_executor(food_ice_cream_2097)', 'grab_execu
tor(food_ice_cream_2097)', 'walk_executor(trashcan_99)', 'putin_executor(food_ice_cream_2097, trashc
an_99)', 'walk_executor(food_jam_2098)', 'grab_executor(food_jam_2098)', 'walk_executor(trashcan_99)
', 'putin_executor(food_jam_2098, trashcan_99)', 'walk_executor(food_kiwi_2099)', 'grab_executor(foo
d_kiwi_2099)', 'walk_executor(trashcan_99)', 'putin_executor(food_kiwi_2099, trashcan_99)', 'walk_ex
ecutor(food_lemon_2100)', 'grab_executor(food_lemon_2100)', 'walk_executor(trashcan_99)', 'putin_exe
cutor(food_lemon_2100, trashcan_99)', 'walk_executor(food_noodles_2101)', 'grab_executor(food_noodle
s_2101)', 'walk_executor(trashcan_99)', 'putin_executor(food_noodles_2101, trashcan_99)', 'walk_exec
utor(food_oatmeal_2102)', 'grab_executor(food_oatmeal_2102)', 'walk_executor(trashcan_99)', 'putin_e
xecutor(food_oatmeal_2102, trashcan_99)', 'walk_executor(food_orange_2103)', 'grab_executor(food_ora
nge_2103)', 'walk_executor(trashcan_99)', 'putin_executor(food_orange_2103, trashcan_99)', 'walk_exe
cutor(food_onion_2104)', 'grab_executor(food_onion_2104)', 'walk_executor(trashcan_99)', 'putin_exec
utor(food_onion_2104, trashcan_99)', 'walk_executor(food_peanut_butter_2105)', 'grab_executor(food_p
eanut_butter_2105)', 'walk_executor(trashcan_99)', 'putin_executor(food_peanut_butter_2105, trashcan
_99)', 'walk_executor(food_pizza_2106)', 'grab_executor(food_pizza_2106)', 'walk_executor(trashcan_9
9)', 'putin_executor(food_pizza_2106, trashcan_99)', 'walk_executor(food_potato_2107)', 'grab_execut
or(food_potato_2107)', 'walk_executor(trashcan_99)', 'putin_executor(food_potato_2107, trashcan_99)'
, 'walk_executor(food_rice_2108)', 'grab_executor(food_rice_2108)', 'walk_executor(trashcan_99)', 'p
utin_executor(food_rice_2108, trashcan_99)', 'walk_executor(food_salt_2109)', 'grab_executor(food_sa
lt_2109)', 'walk_executor(trashcan_99)', 'putin_executor(food_salt_2109, trashcan_99)', 'walk_execut
or(food_snack_2110)', 'grab_executor(food_snack_2110)', 'walk_executor(trashcan_99)', 'putin_executo
r(food_snack_2110, trashcan_99)', 'walk_executor(food_sugar_2111)', 'grab_executor(food_sugar_2111)'
, 'walk_executor(trashcan_99)', 'putin_executor(food_sugar_2111, trashcan_99)', 'walk_executor(food_
turkey_2112)', 'grab_executor(food_turkey_2112)', 'walk_executor(trashcan_99)', 'putin_executor(food
_turkey_2112, trashcan_99)', 'walk_executor(food_vegetable_2113)', 'grab_executor(food_vegetable_211
3)', 'walk_executor(trashcan_99)', 'putin_executor(food_vegetable_2113, trashcan_99)', 'walk_executo
r(sauce_2148)', 'grab_executor(sauce_2148)', 'walk_executor(trashcan_99)', 'putin_executor(sauce_214
8, trashcan_99)', 'walk_executor(food_food_2001)', 'grab_executor(food_food_2001)', 'walk_executor(t
rashcan_99)', 'putin_executor(food_food_2001, trashcan_99)', 'walk_executor(food_food_2046)', 'grab_
executor(food_food_2046)', 'walk_executor(trashcan_99)', 'putin_executor(food_food_2046, trashcan_99
)', 'walk_executor(food_onion_2048)', 'grab_executor(food_onion_2048)', 'walk_executor(trashcan_99)'
, 'putin_executor(food_onion_2048, trashcan_99)', 'walk_executor(food_food_2073)', 'grab_executor(fo
od_food_2073)', 'walk_executor(trashcan_99)', 'putin_executor(food_food_2073, trashcan_99)', 'walk_e
xecutor(milk_2115)', 'grab_executor(milk_2115)', 'walk_executor(fridge_126)', 'putin_executor(milk_2
115, fridge_126)', 'walk_executor(food_egg_2092)', 'grab_executor(food_egg_2092)', 'walk_executor(fr
idge_126)', 'putin_executor(food_egg_2092, fridge_126)']","Time consume: 968 seconds
Exp_helper query times: 1
Guidance query times: 3
library scale: 87",1,Scene_id: 1
cdl_dataset/dataset/Wash_windows/g2.txt,Wipe all the windows in the house by towel.,"['walk_executor(window_63)', 'open_executor(window_63)', 'walk_executor(window_86)', 'open_executor(
window_86)', 'walk_executor(window_348)', 'open_executor(window_348)', 'walk_executor(towel_rack_33)
', 'walk_executor(orchid_178)', 'walk_executor(towel_rack_34)', 'walk_executor(shower_38)', 'walk_ex
ecutor(dresser_358)', 'open_executor(dresser_358)', 'walk_executor(towel_2058)', 'walk_executor(pill
ow_405)', 'walk_executor(towel_2059)', 'walk_executor(filing_cabinet_399)', 'open_executor(filing_ca
binet_399)', 'walk_executor(closetdrawer_146)', 'walk_executor(hanger_141)', 'walk_executor(desk_104
)', 'walk_executor(bathtub_30)', 'walk_executor(sink_231)', 'walk_executor(light_245)', 'walk_execut
or(bathroom_counter_41)', 'walk_executor(towel_rack_32)', 'walk_executor(towel_rack_31)', 'walk_exec
utor(towel_2056)', 'grab_executor(towel_2056)', 'walk_executor(window_63)', 'wipe_executor(window_63
)', 'walk_executor(window_86)', 'wipe_executor(window_86)', 'walk_executor(window_348)', 'wipe_execu
tor(window_348)']","Time consume: 171 seconds
Exp_helper query times: 3
Guidance query times: 0
library scale: 89",1,Scene_id: 0
cdl_dataset/dataset/Iron_clothes/g2.txt,Iron a pair of pants.,"['walk_executor(ironing_board_2099)', 'walk_executor(iron_2117)', 'plugin_executor(iron_2117)', 'swi
tchon_executor(iron_2117)', 'walk_executor(ironing_board_2099)', 'walk_executor(dresser_377)', 'walk
_executor(bed_376)', 'walk_executor(nightstand_262)', 'walk_executor(washing_machine_2041)', 'open_e
xecutor(washing_machine_2041)', 'walk_executor(cupboard_131)', 'open_executor(cupboard_131)', 'walk_
executor(photoframe_361)', 'walk_executor(cpuscreen_383)', 'walk_executor(table_127)', 'walk_executo
r(bookshelf_260)', 'open_executor(bookshelf_260)', 'walk_executor(bathroom_cabinet_305)', 'open_exec
utor(bathroom_cabinet_305)', 'walk_executor(bathroom_counter_306)', 'walk_executor(shower_303)', 'wa
lk_executor(ceilinglamp_185)', 'walk_executor(walllamp_44)', 'walk_executor(curtain_198)', 'open_exe
cutor(curtain_198)', 'walk_executor(video_game_controller_2019)', 'walk_executor(tablelamp_359)', 'w
alk_executor(faucet_308)', 'walk_executor(toilet_302)', 'open_executor(toilet_302)', 'walk_executor(
pillow_239)', 'walk_executor(towel_rack_298)', 'walk_executor(bookshelf_188)', 'open_executor(booksh
elf_188)', 'walk_executor(bookshelf_189)', 'open_executor(bookshelf_189)', 'walk_executor(wallshelf_
191)', 'walk_executor(doorjamb_39)', 'walk_executor(glue_2013)', 'walk_executor(bookshelf_136)', 'wa
lk_executor(powersocket_259)', 'walk_executor(window_346)', 'open_executor(window_346)', 'walk_execu
tor(toaster_144)', 'walk_executor(fryingpan_2107)', 'walk_executor(drawing_238)', 'walk_executor(win
dow_40)', 'open_executor(window_40)', 'walk_executor(keyboard_2111)', 'walk_executor(door_234)', 'wa
lk_executor(trashcan_360)', 'walk_executor(bathtub_297)', 'walk_executor(basket_for_clothes_2040)', 
'grab_executor(clothes_pants_2113)', 'walk_executor(ironing_board_2099)', 'put_executor(clothes_pant
s_2113, ironing_board_2099)', 'walk_executor(clothes_pants_2113)', 'wash_executor(clothes_pants_2113
)', 'walk_executor(iron_2117)', 'walk_executor(ironing_board_2099)', 'walk_executor(iron_2117)']","Time consume: 567 seconds
Exp_helper query times: 7
Guidance query times: 3
library scale: 89","Keystate: k1 - Requires: 0 steps
Keystate: k2 - Requires: 3 steps
Action Completion Rate: 0.0",Scene_id: 2
cdl_dataset/dataset/Listen_to_music/g1.txt,Turn on the cd player.,"['walk_executor(table_127)', 'walk_executor(table_193)', 'walk_executor(table_123)', 'walk_executor(
stereo_2007)', 'open_executor(stereo_2007)', 'walk_executor(tvstand_186)', 'walk_executor(tvstand_13
5)', 'walk_executor(cd_player_2084)', 'plugin_executor(cd_player_2084)', 'switchon_executor(cd_playe
r_2084)']","Time consume: 45 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 89","Keystate: k1 - Requires: 8 steps
Keystate: k2 - Requires: 4 steps
Action Completion Rate: No actions required",Scene_id: 2
cdl_dataset/dataset/Put_groceries_in_Fridge/g3.txt,"Put milk and egg on the table in dining room. Throw all the items in the fridge to the trashcan. The
n put milk and eggs back in the fridge.","['walk_executor(fridge_289)', 'switchoff_executor(fridge_289)', 'open_executor(fridge_289)', 'grab_e
xecutor(milk_2043)', 'grab_executor(food_egg_2020)', 'walk_executor(table_226)', 'put_executor(milk_
2043, table_226)', 'put_executor(food_egg_2020, table_226)', 'walk_executor(food_steak_2008)', 'grab
_executor(food_steak_2008)', 'walk_executor(trashcan_99)', 'putin_executor(food_steak_2008, trashcan
_99)', 'walk_executor(food_apple_2009)', 'grab_executor(food_apple_2009)', 'walk_executor(trashcan_9
9)', 'putin_executor(food_apple_2009, trashcan_99)', 'walk_executor(food_bacon_2010)', 'grab_executo
r(food_bacon_2010)', 'walk_executor(trashcan_99)', 'putin_executor(food_bacon_2010, trashcan_99)', '
walk_executor(food_banana_2011)', 'grab_executor(food_banana_2011)', 'walk_executor(trashcan_99)', '
putin_executor(food_banana_2011, trashcan_99)', 'walk_executor(food_bread_2012)', 'grab_executor(foo
d_bread_2012)', 'walk_executor(trashcan_99)', 'putin_executor(food_bread_2012, trashcan_99)', 'walk_
executor(food_cake_2013)', 'grab_executor(food_cake_2013)', 'walk_executor(trashcan_99)', 'putin_exe
cutor(food_cake_2013, trashcan_99)', 'walk_executor(food_carrot_2014)', 'grab_executor(food_carrot_2
014)', 'walk_executor(trashcan_99)', 'putin_executor(food_carrot_2014, trashcan_99)', 'walk_executor
(food_cereal_2015)', 'grab_executor(food_cereal_2015)', 'walk_executor(trashcan_99)', 'putin_executo
r(food_cereal_2015, trashcan_99)', 'walk_executor(food_cheese_2016)', 'grab_executor(food_cheese_201
6)', 'walk_executor(trashcan_99)', 'putin_executor(food_cheese_2016, trashcan_99)', 'walk_executor(f
ood_chicken_2017)', 'grab_executor(food_chicken_2017)', 'walk_executor(trashcan_99)', 'putin_executo
r(food_chicken_2017, trashcan_99)', 'walk_executor(food_dessert_2018)', 'grab_executor(food_dessert_
2018)', 'walk_executor(trashcan_99)', 'putin_executor(food_dessert_2018, trashcan_99)', 'walk_execut
or(food_donut_2019)', 'grab_executor(food_donut_2019)', 'walk_executor(trashcan_99)', 'putin_executo
r(food_donut_2019, trashcan_99)', 'walk_executor(food_fish_2021)', 'grab_executor(food_fish_2021)', 
'walk_executor(trashcan_99)', 'putin_executor(food_fish_2021, trashcan_99)', 'walk_executor(food_foo
d_2022)', 'grab_executor(food_food_2022)', 'walk_executor(trashcan_99)', 'putin_executor(food_food_2
022, trashcan_99)', 'walk_executor(food_fruit_2023)', 'grab_executor(food_fruit_2023)', 'walk_execut
or(trashcan_99)', 'putin_executor(food_fruit_2023, trashcan_99)', 'walk_executor(food_hamburger_2024
)', 'grab_executor(food_hamburger_2024)', 'walk_executor(trashcan_99)', 'putin_executor(food_hamburg
er_2024, trashcan_99)', 'walk_executor(food_ice_cream_2025)', 'grab_executor(food_ice_cream_2025)', 
'walk_executor(trashcan_99)', 'putin_executor(food_ice_cream_2025, trashcan_99)', 'walk_executor(foo
d_jam_2026)', 'grab_executor(food_jam_2026)', 'walk_executor(trashcan_99)', 'putin_executor(food_jam
_2026, trashcan_99)', 'walk_executor(food_kiwi_2027)', 'grab_executor(food_kiwi_2027)', 'walk_execut
or(trashcan_99)', 'putin_executor(food_kiwi_2027, trashcan_99)', 'walk_executor(food_lemon_2028)', '
grab_executor(food_lemon_2028)', 'walk_executor(trashcan_99)', 'putin_executor(food_lemon_2028, tras
hcan_99)', 'walk_executor(food_noodles_2029)', 'grab_executor(food_noodles_2029)', 'walk_executor(tr
ashcan_99)', 'putin_executor(food_noodles_2029, trashcan_99)', 'walk_executor(food_oatmeal_2030)', '
grab_executor(food_oatmeal_2030)', 'walk_executor(trashcan_99)', 'putin_executor(food_oatmeal_2030, 
trashcan_99)', 'walk_executor(food_orange_2031)', 'grab_executor(food_orange_2031)', 'walk_executor(
trashcan_99)', 'putin_executor(food_orange_2031, trashcan_99)', 'walk_executor(food_onion_2032)', 'g
rab_executor(food_onion_2032)', 'walk_executor(trashcan_99)', 'putin_executor(food_onion_2032, trash
can_99)', 'walk_executor(food_peanut_butter_2033)', 'grab_executor(food_peanut_butter_2033)', 'walk_
executor(trashcan_99)', 'putin_executor(food_peanut_butter_2033, trashcan_99)', 'walk_executor(food_
pizza_2034)', 'grab_executor(food_pizza_2034)', 'walk_executor(trashcan_99)', 'putin_executor(food_p
izza_2034, trashcan_99)', 'walk_executor(food_potato_2035)', 'grab_executor(food_potato_2035)', 'wal
k_executor(trashcan_99)', 'putin_executor(food_potato_2035, trashcan_99)', 'walk_executor(food_rice_
2036)', 'grab_executor(food_rice_2036)', 'walk_executor(trashcan_99)', 'putin_executor(food_rice_203
6, trashcan_99)', 'walk_executor(food_salt_2037)', 'grab_executor(food_salt_2037)', 'walk_executor(t
rashcan_99)', 'putin_executor(food_salt_2037, trashcan_99)', 'walk_executor(food_snack_2038)', 'grab
_executor(food_snack_2038)', 'walk_executor(trashcan_99)', 'putin_executor(food_snack_2038, trashcan
_99)', 'walk_executor(food_sugar_2039)', 'grab_executor(food_sugar_2039)', 'walk_executor(trashcan_9
9)', 'putin_executor(food_sugar_2039, trashcan_99)', 'walk_executor(food_turkey_2040)', 'grab_execut
or(food_turkey_2040)', 'walk_executor(trashcan_99)', 'putin_executor(food_turkey_2040, trashcan_99)'
, 'walk_executor(food_vegetable_2041)', 'grab_executor(food_vegetable_2041)', 'walk_executor(trashca
n_99)', 'putin_executor(food_vegetable_2041, trashcan_99)', 'walk_executor(dry_pasta_2042)', 'grab_e
xecutor(dry_pasta_2042)', 'walk_executor(trashcan_99)', 'putin_executor(dry_pasta_2042, trashcan_99)
', 'walk_executor(sauce_2078)', 'grab_executor(sauce_2078)', 'walk_executor(trashcan_99)', 'putin_ex
ecutor(sauce_2078, trashcan_99)', 'walk_executor(milk_2043)', 'grab_executor(milk_2043)', 'walk_exec
utor(fridge_289)', 'putin_executor(milk_2043, fridge_289)', 'walk_executor(food_egg_2020)', 'grab_ex
ecutor(food_egg_2020)', 'walk_executor(fridge_289)', 'putin_executor(food_egg_2020, fridge_289)']","Time consume: 608 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 93",1,Scene_id: 0
cdl_dataset/dataset/Wash_dishes_with_dishwasher/g3.txt,Wash the bowls and plates with dishwasher. And wash forks by hand.,"['walk_executor(table_270)', 'walk_executor(dishwasher_129)', 'open_executor(dishwasher_129)', 'walk
_executor(photoframe_219)', 'walk_executor(kitchen_counter_122)', 'walk_executor(cupboard_117)', 'wa
lk_executor(kitchen_counter_123)', 'walk_executor(kitchen_counter_119)', 'walk_executor(bowl_2140)',
 'grab_executor(bowl_2140)', 'walk_executor(dishwasher_129)', 'putin_executor(bowl_2140, dishwasher_
129)', 'walk_executor(bowl_2141)', 'grab_executor(bowl_2141)', 'walk_executor(dishwasher_129)', 'put
in_executor(bowl_2141, dishwasher_129)', 'walk_executor(bowl_2142)', 'grab_executor(bowl_2142)', 'wa
lk_executor(dishwasher_129)', 'putin_executor(bowl_2142, dishwasher_129)', 'walk_executor(plate_2152
)', 'grab_executor(plate_2152)', 'walk_executor(dishwasher_129)', 'putin_executor(plate_2152, dishwa
sher_129)', 'close_executor(dishwasher_129)', 'switchon_executor(dishwasher_129)', 'walk_executor(fo
rk_2150)', 'wash_executor(fork_2150)', 'walk_executor(fork_2151)', 'wash_executor(fork_2151)']","Time consume: 98 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 95",1,Scene_id: 1
cdl_dataset/dataset/Change_TV_channel/g2.txt,Turn on the TV with the remote control.,"['walk_executor(tvstand_116)', 'walk_executor(tvstand_273)', 'walk_executor(remote_control_2124)', '
grab_executor(remote_control_2124)', 'touch_executor(remote_control_2124)', 'walk_executor(televisio
n_281)', 'switchon_executor(television_281)']","Time consume: 72 seconds
Exp_helper query times: 0
Guidance query times: 1
library scale: 96",1,Scene_id: 1
cdl_dataset/dataset/Prepare_dinner/g1.txt,Boil some rice by pot.,"['walk_executor(fridge_289)', 'switchoff_executor(fridge_289)', 'open_executor(fridge_289)', 'grab_e
xecutor(food_rice_2036)', 'walk_executor(faucet_43)', 'switchon_executor(faucet_43)', 'switchoff_exe
cutor(faucet_43)', 'walk_executor(cupboard_229)', 'open_executor(cupboard_229)', 'walk_executor(dish
washer_1001)', 'open_executor(dishwasher_1001)', 'walk_executor(cpuscreen_416)', 'walk_executor(kitc
hen_counter_230)', 'walk_executor(stove_2065)', 'open_executor(stove_2065)', 'walk_executor(pot_2069
)', 'grab_executor(pot_2069)', 'walk_executor(stove_2065)', 'putin_executor(pot_2069, stove_2065)', 
'close_executor(stove_2065)', 'switchon_executor(stove_2065)', 'switchoff_executor(stove_2065)', 'op
en_executor(stove_2065)', 'grab_executor(pot_2069)', 'walk_executor(faucet_43)', 'switchon_executor(
faucet_43)', 'switchoff_executor(faucet_43)', 'walk_executor(pot_2069)', 'open_executor(pot_2069) (F
ailed)', 'walk_executor(sink_42)', 'putin_executor(pot_2069, sink_42)', 'walk_executor(faucet_43)', 
'switchon_executor(faucet_43)', 'walk_executor(pot_2069)', 'open_executor(pot_2069)', 'putin_executo
r(food_rice_2036, pot_2069)', 'grab_executor(pot_2069)', 'walk_executor(stove_2065)', 'put_executor(
pot_2069, stove_2065)', 'close_executor(stove_2065)', 'switchon_executor(stove_2065)']","Time consume: 103 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 97",1,Scene_id: 0
cdl_dataset/dataset/Prepare_a_reading_space/g5.txt,"Find my spectacles and put it on the coffe table in home office. Then find the book and put it on th
e coffe table in home office.","['walk_executor(desk_261)', 'walk_executor(computer_379)', 'walk_executor(table_127)', 'walk_executo
r(photoframe_361)', 'walk_executor(tablelamp_359)', 'walk_executor(tablelamp_358)', 'walk_executor(k
itchen_counter_128)', 'walk_executor(spectacles_2106)', 'grab_executor(spectacles_2106)', 'walk_exec
utor(table_193)', 'put_executor(spectacles_2106, table_193)', 'walk_executor(bookshelf_260)', 'open_
executor(bookshelf_260)', 'walk_executor(bookshelf_188)', 'open_executor(bookshelf_188)', 'walk_exec
utor(bookshelf_189)', 'open_executor(bookshelf_189)', 'walk_executor(bookshelf_136)', 'walk_executor
(book_2091)', 'grab_executor(book_2091)', 'walk_executor(table_193)', 'put_executor(book_2091, table
_193)']","Time consume: 97 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 99",1,Scene_id: 2
cdl_dataset/dataset/Cook_some_food/g4.txt,"Wash all the vegetables, then put them in a pot and boil them on the stove. Then store the whole pot
 in the fridge.","['walk_executor(fridge_289)', 'switchoff_executor(fridge_289)', 'open_executor(fridge_289)', 'wash_e
xecutor(food_vegetable_2041)', 'walk_executor(stove_2065)', 'open_executor(stove_2065)', 'walk_execu
tor(pot_2069)', 'open_executor(pot_2069)', 'walk_executor(food_vegetable_2041)', 'grab_executor(food
_vegetable_2041)', 'walk_executor(pot_2069)', 'putin_executor(food_vegetable_2041, pot_2069)', 'grab
_executor(pot_2069)', 'walk_executor(stove_2065)', 'put_executor(pot_2069, stove_2065)', 'close_exec
utor(stove_2065)', 'switchon_executor(stove_2065)', 'grab_executor(pot_2069)', 'walk_executor(fridge
_289)', 'putin_executor(pot_2069, fridge_289)']","Time consume: 259 seconds
Exp_helper query times: 0
Guidance query times: 1
library scale: 99","Keystate: k1 - Requires: 0 steps
Keystate: k2 - Requires: 9 steps
Keystate: k3 - Requires: 2 steps
Action Completion Rate: 0.0",Scene_id: 0
