cdl_dataset/dataset/Prepare_breakfast/g1.txt,Slice and toast bread.,"['walk_executor(kitchen_counter_122)', 'walk_executor(kitchen_counter_123)', 'walk_executor(cupboard
_118)', 'open_executor(cupboard_118)', 'walk_executor(cupboard_117)', 'walk_executor(kitchen_counter
_119)', 'walk_executor(fridge_126)', 'switchoff_executor(fridge_126)', 'open_executor(fridge_126)', 
'walk_executor(toaster_132)']","Time consume: 298 seconds
Exp_helper query times: 1
Guidance query times: 3
library scale: 27","Keystate: k1 - Requires: 11 steps
Action Completion Rate: No actions required",Scene_id: 1
cdl_dataset/dataset/Prepare_a_reading_space/g3.txt,Find a book and put it on the coffe table in home office. Then open the window in the home office.,"['walk_executor(bookshelf_101)', 'open_executor(bookshelf_101)', 'walk_executor(bookshelf_233)', 'op
en_executor(bookshelf_233)', 'walk_executor(bookshelf_354)', 'open_executor(bookshelf_354)', 'walk_e
xecutor(book_2066)', 'grab_executor(book_2066)', 'walk_executor(coffee_table_2068)', 'put_executor(b
ook_2066, coffee_table_2068)', 'walk_executor(window_348)', 'open_executor(window_348)']","Time consume: 51 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 30",1,Scene_id: 0
cdl_dataset/dataset/Pet_cat/g1.txt,Find my cat and touch it,"['walk_executor(bed_376)', 'walk_executor(bed_264)', 'walk_executor(nightstand_262)', 'walk_executor
(nightstand_373)', 'walk_executor(dresser_377)', 'walk_executor(couch_192)', 'walk_executor(cat_2082
)', 'touch_executor(cat_2082)']","Time consume: 31 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 30",Action Completion Rate: 0.0,Scene_id: 2
cdl_dataset/dataset/Cook_some_food/g3.txt,"Wash all the vegetables, then put them in a pot and boil them on the stove. Then cool them in a bowl
.","['walk_executor(kitchen_counter_230)', 'walk_executor(fridge_289)', 'switchoff_executor(fridge_289)'
, 'open_executor(fridge_289)', 'grab_executor(food_vegetable_2041)', 'walk_executor(sink_42)', 'puti
n_executor(food_vegetable_2041, sink_42)', 'walk_executor(faucet_43)', 'switchon_executor(faucet_43)
', 'walk_executor(food_vegetable_2041)', 'wash_executor(food_vegetable_2041)', 'walk_executor(pot_20
69)', 'open_executor(pot_2069)', 'walk_executor(food_vegetable_2041)', 'grab_executor(food_vegetable
_2041)', 'walk_executor(pot_2069)', 'putin_executor(food_vegetable_2041, pot_2069)', 'grab_executor(
pot_2069)', 'walk_executor(stove_2065)', 'put_executor(pot_2069, stove_2065)', 'switchon_executor(st
ove_2065)', 'switchoff_executor(stove_2065)', 'walk_executor(food_vegetable_2041)', 'grab_executor(f
ood_vegetable_2041)', 'walk_executor(sink_42)', 'putin_executor(food_vegetable_2041, sink_42)', 'wal
k_executor(cupboard_229)', 'open_executor(cupboard_229)', 'walk_executor(wallshelf_234)', 'walk_exec
utor(wallshelf_235)', 'walk_executor(closetdrawer_394)', 'walk_executor(closetdrawer_377)', 'walk_ex
ecutor(hanger_363)', 'walk_executor(table_107)', 'walk_executor(table_226)', 'walk_executor(food_veg
etable_2041)', 'grab_executor(food_vegetable_2041)', 'walk_executor(bowl_2071)', 'putin_executor(foo
d_vegetable_2041, bowl_2071)']","Time consume: 221 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 33",1,Scene_id: 0
cdl_dataset/dataset/Prepare_breakfast/g2.txt,Scramble egg by the fryingpan.,"['walk_executor(kitchen_counter_230)', 'walk_executor(fridge_289)', 'switchoff_executor(fridge_289)'
, 'open_executor(fridge_289)', 'grab_executor(food_egg_2020)', 'walk_executor(fryingpan_2083)', 'put
_executor(food_egg_2020, fryingpan_2083)', 'grab_executor(fryingpan_2083)', 'walk_executor(stove_206
5)', 'put_executor(fryingpan_2083, stove_2065)', 'switchon_executor(stove_2065)', 'walk_executor(foo
d_egg_2020)', 'grab_executor(food_egg_2020)', 'walk_executor(cutting_board_2051)', 'put_executor(foo
d_egg_2020, cutting_board_2051)', 'walk_executor(knife_2050)', 'grab_executor(knife_2050)', 'walk_ex
ecutor(food_egg_2020)', 'cut_executor(food_egg_2020)', 'grab_executor(food_egg_2020)', 'walk_executo
r(fryingpan_2083)', 'put_executor(food_egg_2020, fryingpan_2083)', 'grab_executor(food_egg_2020)', '
putin_executor(food_egg_2020, fryingpan_2083)', 'grab_executor(food_egg_2020)', 'put_executor(food_e
gg_2020, fryingpan_2083)', 'grab_executor(food_egg_2020)', 'putin_executor(food_egg_2020, fryingpan_
2083)', 'grab_executor(food_egg_2020)', 'put_executor(food_egg_2020, fryingpan_2083)', 'grab_executo
r(food_egg_2020)', 'putin_executor(food_egg_2020, fryingpan_2083)', 'grab_executor(food_egg_2020)', 
'put_executor(food_egg_2020, fryingpan_2083)']","Time consume: 326 seconds
Exp_helper query times: 0
Guidance query times: 3
library scale: 33","Keystate: k1 - Requires: 6 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Drink/g1.txt,Get a cup of water.,"['walk_executor(cupboard_118)', 'open_executor(cupboard_118)', 'walk_executor(cupboard_117)', 'walk_
executor(kitchen_counter_122)', 'walk_executor(faucet_20)', 'walk_executor(kitchen_counter_123)', 'w
alk_executor(sink_120)', 'walk_executor(table_114)', 'walk_executor(cup_2132)', 'grab_executor(cup_2
132)', 'walk_executor(sink_19)', 'putin_executor(cup_2132, sink_19)', 'walk_executor(faucet_20)', 's
witchon_executor(faucet_20)', 'walk_executor(cup_2132)', 'grab_executor(cup_2132)', 'walk_executor(f
aucet_20)', 'switchoff_executor(faucet_20)', 'walk_executor(sink_19)', 'putin_executor(cup_2132, sin
k_19)', 'walk_executor(faucet_20)', 'switchon_executor(faucet_20)', 'walk_executor(cup_2132)', 'grab
_executor(cup_2132)', 'walk_executor(faucet_20)', 'switchoff_executor(faucet_20)', 'walk_executor(si
nk_19)', 'putin_executor(cup_2132, sink_19)', 'walk_executor(faucet_20)', 'switchon_executor(faucet_
20)', 'walk_executor(cup_2132)', 'grab_executor(cup_2132)', 'walk_executor(faucet_20)', 'switchoff_e
xecutor(faucet_20)']","Time consume: 64 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 34",1,Scene_id: 1
cdl_dataset/dataset/Write_an_email/g3.txt,Syntax Error,[],"Time consume: 52 seconds
Exp_helper query times: 0
Guidance query times: 1
library scale: 34","Keystate: k1 - Requires: 4 steps
Action Completion Rate: 0.0",Scene_id: 0
cdl_dataset/dataset/Pet_cat/g3.txt,"Prepare a bowl of water and put the bowl on the table in home office. Then find my cat put it on the
 table.","['walk_executor(sink_133)', 'walk_executor(cupboard_131)', 'open_executor(cupboard_131)', 'walk_exec
utor(cupboard_130)', 'walk_executor(nightstand_262)', 'walk_executor(kitchen_counter_129)', 'walk_ex
ecutor(desk_261)', 'walk_executor(table_127)', 'walk_executor(bowl_2096)', 'walk_executor(bowl_2097)
', 'walk_executor(home_office_161)', 'walk_executor(table_123)', 'walk_executor(bowl_2095)', 'grab_e
xecutor(bowl_2095)', 'walk_executor(faucet_134)', 'switchoff_executor(faucet_134)', 'walk_executor(t
able_193)', 'put_executor(bowl_2095, table_193)', 'grab_executor(bowl_2095)', 'walk_executor(sink_13
3)', 'putin_executor(bowl_2095, sink_133)', 'walk_executor(faucet_134)', 'switchon_executor(faucet_1
34)', 'walk_executor(bowl_2095)', 'grab_executor(bowl_2095)', 'walk_executor(faucet_134)', 'switchof
f_executor(faucet_134)', 'walk_executor(table_193)', 'put_executor(bowl_2095, table_193)', 'walk_exe
cutor(cat_2082)', 'grab_executor(cat_2082)', 'walk_executor(table_193)', 'put_executor(cat_2082, tab
le_193)']","Time consume: 120 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 34","Keystate: k1 - Requires: 7 steps
Keystate: k2 - Requires: 0 steps
Action Completion Rate: No actions required",Scene_id: 2
cdl_dataset/dataset/Turn_on_light/g3.txt,Make sure there is at least one light on in every room.,"['walk_executor(bathroom_1)', 'walk_executor(bedroom_67)', 'walk_executor(dining_room_201)', 'walk_e
xecutor(home_office_319)', 'walk_executor(light_64)', 'switchon_executor(light_64)', 'walk_executor(
light_169)', 'switchon_executor(light_169)', 'walk_executor(light_245)', 'switchon_executor(light_24
5)', 'walk_executor(light_411)', 'switchon_executor(light_411)']","Time consume: 28 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 36",1,Scene_id: 0
cdl_dataset/dataset/Wash_clothes/g1.txt,Wash all the clothes in the basket for clothes by washing machine.,"['walk_executor(nightstand_262)', 'walk_executor(bed_376)', 'walk_executor(dresser_377)', 'walk_exec
utor(washing_machine_2041)', 'open_executor(washing_machine_2041)', 'walk_executor(ironing_board_209
9)', 'walk_executor(mat_237)', 'walk_executor(bathtub_297)', 'walk_executor(basket_for_clothes_2040)
', 'grab_executor(clothes_pants_2113)', 'walk_executor(washing_machine_2041)', 'putin_executor(cloth
es_pants_2113, washing_machine_2041)', 'walk_executor(clothes_shirt_2114)', 'grab_executor(clothes_s
hirt_2114)', 'walk_executor(washing_machine_2041)', 'putin_executor(clothes_shirt_2114, washing_mach
ine_2041)', 'walk_executor(clothes_socks_2115)', 'grab_executor(clothes_socks_2115)', 'walk_executor
(washing_machine_2041)', 'putin_executor(clothes_socks_2115, washing_machine_2041)', 'walk_executor(
clothes_skirt_2116)', 'grab_executor(clothes_skirt_2116)', 'walk_executor(washing_machine_2041)', 'p
utin_executor(clothes_skirt_2116, washing_machine_2041)', 'close_executor(washing_machine_2041)', 'p
lugin_executor(washing_machine_2041)', 'switchon_executor(washing_machine_2041)']","Time consume: 93 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 38",1,Scene_id: 2
cdl_dataset/dataset/Wash_windows/g1.txt,Open the windows in the bathroom.,"['walk_executor(window_2156)', 'open_executor(window_2156)']","Time consume: 8 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 39",1,Scene_id: 1
cdl_dataset/dataset/Prepare_a_reading_space/g4.txt,"Find the book and put it on the coffe table in home office. Then prepare a cup of hot milk, put it o
n the table.","['walk_executor(bookshelf_233)', 'open_executor(bookshelf_233)', 'walk_executor(bookshelf_101)', 'op
en_executor(bookshelf_101)', 'walk_executor(wallshelf_235)', 'walk_executor(bookshelf_354)', 'open_e
xecutor(bookshelf_354)', 'walk_executor(book_2066)', 'grab_executor(book_2066)', 'walk_executor(coff
ee_table_2068)', 'put_executor(book_2066, coffee_table_2068)', 'walk_executor(coffe_maker_290)', 'op
en_executor(coffe_maker_290)', 'walk_executor(fridge_289)', 'switchoff_executor(fridge_289)', 'open_
executor(fridge_289)', 'grab_executor(milk_2043)', 'walk_executor(cup_2063)', 'putin_executor(milk_2
043, cup_2063)', 'grab_executor(cup_2063)', 'walk_executor(stove_2065)', 'put_executor(cup_2063, sto
ve_2065)', 'switchon_executor(stove_2065)', 'walk_executor(cup_2063)', 'grab_executor(cup_2063)', 'w
alk_executor(coffee_table_2068)', 'put_executor(cup_2063, coffee_table_2068)']","Time consume: 99 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 39","Keystate: k1 - Requires: 0 steps
Keystate: k2 - Requires: 9 steps
Keystate: k3 - Requires: 0 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Cook_some_food/g1.txt,Boil vegetables with a pot on the stove.,"['walk_executor(fridge_126)', 'switchoff_executor(fridge_126)', 'open_executor(fridge_126)', 'walk_e
xecutor(cupboard_118)', 'open_executor(cupboard_118)', 'walk_executor(pot_78)', 'walk_executor(stove
_2135)', 'open_executor(stove_2135)', 'walk_executor(pot_2138)', 'open_executor(pot_2138)', 'walk_ex
ecutor(food_vegetable_2113)', 'grab_executor(food_vegetable_2113)', 'walk_executor(pot_2138)', 'puti
n_executor(food_vegetable_2113, pot_2138)', 'grab_executor(pot_2138)', 'walk_executor(stove_2135)', 
'put_executor(pot_2138, stove_2135)', 'close_executor(stove_2135)', 'switchon_executor(stove_2135)']","Time consume: 57 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 39","Keystate: k1 - Requires: 0 steps
Keystate: k2 - Requires: 6 steps
Action Completion Rate: 0.0",Scene_id: 1
cdl_dataset/dataset/Iron_clothes/g5.txt,Iron the shirt and the skirt.,"['walk_executor(ironing_board_2074)', 'walk_executor(iron_2089)', 'plugin_executor(iron_2089)', 'swi
tchon_executor(iron_2089)', 'walk_executor(dresser_123)', 'open_executor(dresser_123)', 'walk_execut
or(nightstand_102)', 'walk_executor(bookshelf_233)', 'open_executor(bookshelf_233)', 'walk_executor(
closetdrawer_116)', 'walk_executor(closetdrawer_121)', 'walk_executor(hanger_114)', 'walk_executor(w
ashing_machine_2007)', 'open_executor(washing_machine_2007)', 'walk_executor(toaster_292)', 'walk_ex
ecutor(powersocket_246)', 'walk_executor(drawing_242)', 'walk_executor(cpuscreen_171)', 'walk_execut
or(wallshelf_235)', 'walk_executor(doorjamb_346)', 'walk_executor(hanger_376)', 'walk_executor(hange
r_363)', 'walk_executor(sink_231)', 'walk_executor(bathroom_counter_41)', 'walk_executor(towel_rack_
34)', 'walk_executor(basket_for_clothes_2006)', 'grab_executor(clothes_shirt_2086)', 'walk_executor(
ironing_board_2074)', 'put_executor(clothes_shirt_2086, ironing_board_2074)', 'walk_executor(clothes
_shirt_2086)', 'wash_executor(clothes_shirt_2086)', 'walk_executor(clothes_skirt_2088)', 'grab_execu
tor(clothes_skirt_2088)', 'walk_executor(ironing_board_2074)', 'put_executor(clothes_skirt_2088, iro
ning_board_2074)', 'walk_executor(clothes_skirt_2088)', 'wash_executor(clothes_skirt_2088)', 'walk_e
xecutor(iron_2089)', 'switchoff_executor(iron_2089)', 'plugout_executor(iron_2089)', 'plugin_executo
r(iron_2089)', 'switchon_executor(iron_2089)', 'push_executor(iron_2089)', 'pull_executor(iron_2089)
', 'grab_executor(iron_2089)', 'push_executor(iron_2089)', 'pull_executor(iron_2089)']","Time consume: 369 seconds
Exp_helper query times: 3
Guidance query times: 2
library scale: 39","Keystate: k1 - Requires: 2 steps
Keystate: k2 - Requires: 2 steps
Action Completion Rate: 0.0",Scene_id: 0
cdl_dataset/dataset/Wash_dishes_with_dishwasher/g3.txt,Wash the bowls and plates with dishwasher. And wash forks by hand.,"['walk_executor(sink_133)', 'walk_executor(dishwasher_143)', 'open_executor(dishwasher_143)', 'walk_
executor(cupboard_131)', 'open_executor(cupboard_131)', 'walk_executor(cupboard_130)', 'walk_executo
r(kitchen_counter_129)', 'walk_executor(tray_142)', 'walk_executor(table_123)', 'walk_executor(bowl_
2095)', 'grab_executor(bowl_2095)', 'walk_executor(dishwasher_143)', 'putin_executor(bowl_2095, dish
washer_143)', 'walk_executor(table_123)', 'walk_executor(table_127)', 'walk_executor(bowl_2096)', 'g
rab_executor(bowl_2096)', 'walk_executor(dishwasher_143)', 'putin_executor(bowl_2096, dishwasher_143
)', 'walk_executor(bowl_2097)', 'grab_executor(bowl_2097)', 'walk_executor(dishwasher_143)', 'putin_
executor(bowl_2097, dishwasher_143)', 'walk_executor(plate_2105)', 'grab_executor(plate_2105)', 'wal
k_executor(dishwasher_143)', 'putin_executor(plate_2105, dishwasher_143)', 'close_executor(dishwashe
r_143)', 'switchon_executor(dishwasher_143)', 'walk_executor(fork_2103)', 'grab_executor(fork_2103)'
, 'walk_executor(sink_133)', 'putin_executor(fork_2103, sink_133)', 'walk_executor(fork_2103)', 'was
h_executor(fork_2103)']","Time consume: 63 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 41",1,Scene_id: 2
cdl_dataset/dataset/Make_coffee/g2.txt,"make a cup of coffee using the coffee maker, then add milk and sugar.","['walk_executor(coffe_maker_290)', 'switchon_executor(coffe_maker_290)', 'walk_executor(fridge_289)'
, 'switchoff_executor(fridge_289)', 'open_executor(fridge_289)', 'grab_executor(milk_2043)', 'walk_e
xecutor(cup_2063)', 'putin_executor(milk_2043, cup_2063)', 'walk_executor(food_sugar_2039)', 'grab_e
xecutor(food_sugar_2039)', 'walk_executor(cup_2063)', 'putin_executor(food_sugar_2039, cup_2063)']","Time consume: 29 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 41","Keystate: k1 - Requires: 17 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Vacuum_the_living_room/g1.txt,Vacuum the floor.,"['walk_executor(home_office_241)', 'walk_executor(cupboard_118)', 'open_executor(cupboard_118)', 'wa
lk_executor(cupboard_117)', 'walk_executor(fridge_126)', 'switchoff_executor(fridge_126)', 'open_exe
cutor(fridge_126)', 'walk_executor(dishwasher_129)', 'open_executor(dishwasher_129)', 'walk_executor
(washing_machine_2079)', 'open_executor(washing_machine_2079)', 'walk_executor(trashcan_99)', 'walk_
executor(vacuum_cleaner_2139)', 'plugin_executor(vacuum_cleaner_2139)', 'switchon_executor(vacuum_cl
eaner_2139)', 'walk_executor(floor_10)', 'wash_executor(floor_10)', 'walk_executor(vacuum_cleaner_21
39)', 'switchoff_executor(vacuum_cleaner_2139)', 'plugout_executor(vacuum_cleaner_2139)', 'plugin_ex
ecutor(vacuum_cleaner_2139)', 'switchon_executor(vacuum_cleaner_2139)', 'grab_executor(vacuum_cleane
r_2139)', 'switchoff_executor(vacuum_cleaner_2139)', 'plugout_executor(vacuum_cleaner_2139)', 'plugi
n_executor(vacuum_cleaner_2139)', 'switchon_executor(vacuum_cleaner_2139)', 'walk_executor(floor_10)
', 'pull_executor(vacuum_cleaner_2139)', 'push_executor(vacuum_cleaner_2139)']","Time consume: 167 seconds
Exp_helper query times: 1
Guidance query times: 1
library scale: 42",1,Scene_id: 1
cdl_dataset/dataset/Pet_cat/g2.txt,Slice some chicken and give it to my cat.,[],"Time consume: 136 seconds
Exp_helper query times: 0
Guidance query times: 3
library scale: 42","Keystate: k1 - Requires: 11 steps
Keystate: k2 - Requires: 7 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Iron_clothes/g5.txt,Iron the shirt and the skirt.,"['walk_executor(home_office_161)', 'walk_executor(ironing_board_2099)', 'walk_executor(dresser_377)'
, 'walk_executor(nightstand_262)', 'walk_executor(washing_machine_2041)', 'open_executor(washing_mac
hine_2041)', 'walk_executor(window_346)', 'open_executor(window_346)', 'walk_executor(sink_133)', 'w
alk_executor(drawing_389)', 'walk_executor(walllamp_44)', 'walk_executor(bathroom_counter_306)', 'wa
lk_executor(bathroom_cabinet_305)', 'open_executor(bathroom_cabinet_305)', 'walk_executor(microwave_
149)', 'open_executor(microwave_149)', 'walk_executor(door_38)', 'walk_executor(bench_125)', 'walk_e
xecutor(table_127)', 'walk_executor(wallshelf_191)', 'walk_executor(walllamp_289)', 'walk_executor(s
hower_303)', 'walk_executor(walllamp_183)', 'walk_executor(tablelamp_236)', 'walk_executor(light_258
)', 'walk_executor(bed_376)', 'walk_executor(filing_cabinet_378)', 'walk_executor(vacuum_cleaner_209
4)', 'walk_executor(faucet_134)', 'walk_executor(toilet_302)', 'open_executor(toilet_302)', 'walk_ex
ecutor(light_384)', 'walk_executor(light_325)', 'walk_executor(keyboard_2111)', 'walk_executor(toast
er_144)', 'walk_executor(mat_292)', 'walk_executor(light_49)', 'walk_executor(sink_307)', 'walk_exec
utor(pillow_239)', 'walk_executor(clothes_jacket_2078)', 'walk_executor(towel_rack_298)', 'walk_exec
utor(bathtub_297)', 'walk_executor(basket_for_clothes_2040)', 'walk_executor(ironing_board_2099)', '
walk_executor(clothes_shirt_2114)', 'move_executor(clothes_shirt_2114)', 'walk_executor(iron_2117)',
 'plugin_executor(iron_2117)', 'switchon_executor(iron_2117)', 'walk_executor(clothes_shirt_2114)', 
'wash_executor(clothes_shirt_2114)', 'grab_executor(clothes_shirt_2114)', 'walk_executor(ironing_boa
rd_2099)', 'put_executor(clothes_shirt_2114, ironing_board_2099)', 'walk_executor(clothes_skirt_2116
)', 'wash_executor(clothes_skirt_2116)', 'grab_executor(clothes_skirt_2116)', 'walk_executor(ironing
_board_2099)', 'put_executor(clothes_skirt_2116, ironing_board_2099)', 'walk_executor(iron_2117)', '
push_executor(iron_2117)', 'pull_executor(iron_2117)']","Time consume: 461 seconds
Exp_helper query times: 7
Guidance query times: 3
library scale: 42","Keystate: k1 - Requires: 3 steps
Keystate: k2 - Requires: 3 steps
Action Completion Rate: 0.0",Scene_id: 2
